店名,網站,地址,電話,營業時間,評分,評分數量,城市,區域,接受狗,接受貓,接受小型犬,接受中型犬,接受大型犬,接受兔子,接受倉鼠,接受鳥類,接受爬蟲類,接受其他小動物,支援寵物類型
享日子寵物旅館/狗狗安親住宿/鮮食/沐浴spa,https://www.facebook.com/profile.php?id=100064110309774&mibextid=LQQJ4d,242台灣新北市新莊區昌盛街65巷2弄2號,0976 630 707,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.6,192.0,新北市,板橋區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
金吉兒寵物沙龍旅店（土城明德店）,https://www.facebook.com/%E9%87%91%E5%90%89%E5%85%92%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D%E6%97%85%E5%BA%97-%E5%9C%9F%E5%9F%8E%E6%98%8E%E5%BE%B7%E5%BA%97-100210428950755/?ref=pages_you_manage,236台灣新北市土城區明德路二段235號1樓,02 8260 2006,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.8,64.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
阿吉的家貓咪旅館（預約制）,https://lin.ee/x4KR2MQ,242台灣新北市新莊區新興街26號1樓,0910 135 373,星期一: 12:00 – 19:00 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,4.9,172.0,新北市,板橋區,False,True,False,False,False,False,False,False,False,False,貓
台北專業貓咪保姆KIKI/到府照護/陪狗狗散步/到府美容洗澡/寵物旅館/寵物寄宿/毛小愛APP,,100台灣台北市中正區林森北路9巷5號,0908 708 372,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4.9,29.0,新北市,板橋區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
24h寵物寄宿/過年有空/到府美容/到府獸醫/到府照護/貓狗保姆/寵物旅館/毛小愛下單保障雙方,,103台灣台北市大同區五原路19號,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5.0,12.0,新北市,板橋區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
捉迷腸寵物館 - 新北(寵物旅館服務，寵物沙龍，寵物美容店推薦，長毛臘腸犬舍，長毛臘腸，達克斯犬舍，到府寵物保姆),https://www.facebook.com/dooooooglove/?ref=pages_you_manage,235台灣新北市中和區大勇街25巷15弄13號,0970 732 392,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5.0,50.0,新北市,板橋區,True,False,True,False,False,False,False,False,False,False,小型犬
聊聊貓旅館,,242台灣新北市新莊區中和街155巷30號1樓,0987 637 683,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,4.9,48.0,新北市,板橋區,False,True,False,False,False,False,False,False,False,False,貓
布魯漫點寵物行為中心 ｜24小時駐店 ｜ 犬貓訓練 ｜住宿｜安親｜到府照護｜老犬照護｜寵物用品｜,https://www.bluemondaypet.com/,236台灣新北市土城區青和街333號,02 8273 3464,星期一: 11:00 – 18:30 | 星期二: 11:00 – 18:30 | 星期三: 11:00 – 18:30 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 11:00 – 18:30 | 星期日: 11:00 – 18:30,5.0,119.0,新北市,板橋區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
呼嚕嚕貓旅,,241台灣新北市三重區重新路三段26號,02 2972 8805,星期一: 11:30 – 20:30 | 星期二: 11:30 – 20:30 | 星期三: 11:30 – 20:30 | 星期四: 11:30 – 20:30 | 星期五: 11:30 – 20:30 | 星期六: 11:30 – 20:30 | 星期日: 11:30 – 20:30,5.0,15.0,新北市,板橋區,False,True,False,False,False,False,False,False,False,False,貓
吾悠喵旅-純貓咪旅館（預約制）,https://lin.ee/cNgsPih,235台灣新北市中和區中正路210號,,星期一: 12:00 – 19:30 | 星期二: 12:00 – 19:30 | 星期三: 12:00 – 19:30 | 星期四: 12:00 – 19:30 | 星期五: 12:00 – 19:30 | 星期六: 12:00 – 19:30 | 星期日: 12:00 – 19:30,5.0,27.0,新北市,板橋區,False,True,False,False,False,False,False,False,False,False,貓
啪啾寵物旅館Pet-Chi Doggy Hotel,https://www.facebook.com/LovePetChi,234台灣新北市永和區永貞路53號1,02 2928 2951,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,4.8,24.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
私房貓旅 The Cat Inn．七星級管家式貓咪旅館,https://www.thecatinn.vip/,241台灣新北市三重區五華街218號1樓,02 2857 0009,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,5.0,177.0,新北市,三重區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
貓羽美澡御所 貓咪旅館 貓咪美容,https://www.instagram.com/cat_hotel_beauty/,23662台灣新北市土城區學海街281號1樓,0960 803 777,星期一: 10:00 – 20:00 | 星期二: 10:00 – 17:00 | 星期三: 10:30 – 18:00 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 19:30 | 星期日: 10:00 – 20:00,4.8,52.0,新北市,板橋區,False,True,False,False,False,False,False,False,False,False,貓
MOMO寵物旅館 住宿全天不關籠 開放大空間,http://www.momopethotel.com/,241台灣新北市三重區永安北路二段107號1F,02 2857 0755,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,4.6,84.0,新北市,三重區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
卡哇伊寵物旅館,http://kawaiipet.com.tw/,241台灣新北市三重區自強路二段20號,02 2980 9812,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,4.3,96.0,新北市,三重區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
貓悅居貓旅館(採預約制),https://www.facebook.com/maoyueju,241台灣新北市三重區重陽路三段5巷28-2號,02 2986 1200,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5.0,140.0,新北市,三重區,False,True,False,False,False,False,False,False,False,False,貓
好好寵物旅館,https://instagram.com/haohaopet?utm_medium=copy_link,24251台灣新北市新莊區中央路108號,02 8521 6883,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,4.9,152.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
安心貓狗照護/特寵到府照護/高齡犬貓照護/寵物旅館預約/陪同就醫/加line諮詢,https://fluv.me/t76r,24156台灣新北市三重區永福街72巷11號,0968 955 361,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5.0,2.0,新北市,三重區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
洛芙寵物旅館 Loft Dog Hotel,https://m.facebook.com/loftdoghotel/,241台灣新北市三重區吉祥街6號,02 2857 7276,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.5,87.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
就甘心Ponpon寵物旅館,https://www.facebook.com/Ponpon.Pet.hotel/,10491台灣台北市中山區新生北路二段60巷16號4樓,02 2568 2751,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5.0,380.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
優兔旅館,https://www.facebook.com/yo.rabbit.hotel/,241台灣新北市三重區朝陽街26巷1弄,,,4.4,69.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
寵物有珈spa旅館,https://www.facebook.com/Pet.SPA.Hotel.0958246789/,247台灣新北市蘆洲區集賢路224巷39-1號1樓,0958 246 789,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,5.0,243.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
逗格寵物旅館DogoHotel,,10491台灣台北市中山區雙城街49巷9-6號1樓,02 2586 7771,星期一: 08:00 – 19:30 | 星期二: 08:00 – 19:30 | 星期三: 08:00 – 19:30 | 星期四: 08:00 – 19:30 | 星期五: 08:00 – 19:30 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,5.0,139.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
吃手手寵物精品旅館The Paw Pet Hotel,https://thepaw.com.tw/,100台灣台北市中正區濟南路二段35-1號1樓,02 2322 2020,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,4.9,87.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
喵屋貓住宿工作室,http://cp43052.pixnet.net/blog,241台灣新北市三重區仁愛街245巷28號3樓,0918 989 650,,5.0,13.0,新北市,三重區,False,True,False,False,False,False,True,False,False,True,貓、倉鼠、其他小動物
LIKE 寵物旅館,https://www.facebook.com/share/1BZX9YqZ6h/,247台灣新北市蘆洲區三民路593號1樓,02 8283 2222,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,4.7,77.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
溜溜貓屋་培育布偶貓、短腿貓 、金吉拉་合法貓舍｜附設貓旅館（全預約制）,,242台灣新北市新莊區福壽街142巷15號,,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,4.8,87.0,新北市,三重區,False,True,False,False,False,False,False,False,False,False,貓
24h陪同就醫/寵物寄宿/過年有空/到府美容/到府獸醫/到府照護/貓狗保姆/寵物旅館/毛小愛,https://lin.ee/XQ3cli4,104台灣台北市中山區新生北路三段26號,0908 708 372,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5.0,12.0,新北市,三重區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
【米兔旅店】兔子住宿-寵物旅館,https://mitoo.tw/,103台灣台北市大同區酒泉街105號,,星期一: 08:00 – 20:00 | 星期二: 08:00 – 20:00 | 星期三: 08:00 – 20:00 | 星期四: 08:00 – 20:00 | 星期五: 08:00 – 20:00 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,5.0,203.0,新北市,三重區,True,True,True,True,True,True,False,False,False,False,小型犬、中型犬、大型犬、貓、兔子
貓の行館 貓旅館（預約制）,http://www.catsonlyvilla.com/,241台灣新北市三重區忠孝路二段79號,02 2988 8557,,4.9,132.0,新北市,三重區,False,True,False,False,False,False,False,False,False,False,貓
GROOMER YAYA 寵物美容住宿生活館,https://www.instagram.com/groomer_yaya/,100台灣台北市中正區和平西路二段64號,,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,4.9,45.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
喵汪美安宿-吉林休閒館 犬貓寵物美容 | 安親住宿 | 溫水舒緩泳池 國寶寵物,,10491台灣台北市中山區吉林路178號,02 2531 9089,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.9,94.0,新北市,三重區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
DANDY CAT 丹迪貓 純貓旅館 美容,,103020台灣台北市大同區平陽街25號,02 2559 6952,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5.0,20.0,新北市,三重區,False,True,False,False,False,False,False,False,False,False,貓
蘆洲福貓-貓咪旅館,http://www.fumao98.com.tw/,247台灣新北市蘆洲區永安南路二段98號,0903 270 855,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5.0,87.0,新北市,三重區,False,True,False,False,False,False,False,False,False,False,貓
醬心寵物旅行館,https://lin.ee/pB6Tzky,247台灣新北市蘆洲區光復路70巷6號1樓,0952 162 733,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5.0,27.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
QroPet可洛寵物沙龍旅店,,247台灣新北市蘆洲區重陽一街13號,02 2285 5696,星期一: 休息 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 休息,4.2,20.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛小愛三重區中正南路寵物保姆-客製化寵物照護/到府照護/陪狗狗散步/寵物旅館以外的選擇！,https://fluv.com/profiles/Ww5FB65papQYqvYCdcZ8lO0WKsi2?action=share&openExternalBrowser=1,241台灣新北市三重區中正南路82號,0983 397 833,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,,,新北市,三重區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
寵樂寵物旅館,https://page.line.me/936axmtd%20%20%20%ED%A0%BD%ED%B0%BE%ED%A0%B5%ED%B0%88%ED%A0%B5%ED%B0%A7%ED%A0%B5%ED%B0%AC%ED%A0%B5%ED%B0%AD%ED%A0%B5%ED%B0%9A%ED%A0%B5%ED%B0%A0%ED%A0%B5%ED%B0%AB%ED%A0%B5%ED%B0%9A%ED%A0%B5%ED%B0%A6:%20https://instagram.com/pet_happy75?igshid=NzZlODBkYWE4Ng==,247台灣新北市蘆洲區永樂街75號,02 2848 8189,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,4.9,43.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
貓僕舍複合式貓旅館,https://lin.ee/ZSLqO6x,10362台灣台北市大同區重慶北路三段73號,02 2585 1417,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,4.9,50.0,新北市,三重區,False,True,False,False,False,False,False,False,False,False,貓
嗷嗚寵物旅館,https://auwoodogshotel.weebly.com/,104台灣台北市中山區新生北路三段84巷25號1樓,,,4.9,19.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
烏托邦寵物旅館,,235台灣新北市中和區景平路527號,0930 237 720,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4.9,38.0,新北市,中和區,False,False,False,False,False,False,False,False,False,False,未明確說明
狗鳥補奴鸚鵡玩具住宿館,https://shopee.tw/mmedo,247台灣新北市蘆洲區信義路266巷10號,0987 851 332,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 14:00 – 21:00 | 星期日: 休息,5.0,324.0,新北市,三重區,True,False,True,True,True,False,False,True,False,False,小型犬、中型犬、大型犬、鳥類
